country,brand,model,year,price,price_log,transmission,mileage,mileage_log,fuelType,tax,tax_log,mpg,mpg_log,engineSize,engineSize_log
South Korea,Hyundai,Getz,2003,1990,7.596392304064196,Automatic,51000,10.839600519357369,Petrol,317.2,5.762680115903686,37.2,3.6428355156125294,1.6,0.9555114450274363
South Korea,Hyundai,I10,2009,2495,7.822444729489319,Manual,83677,11.334731378439512,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,I30,2009,2495,7.822444729489319,Manual,125968,11.743791123916807,Petrol,195.2,5.279134547131263,46.3,3.856510295497887,1.4,0.8754687373538999
South Korea,Hyundai,I20,2013,2995,8.005033344637111,Manual,97500,11.487617913343598,Petrol,36.6,3.6270040503958487,57.6,4.070734696582967,1.2,0.7884573603642703
South Korea,Hyundai,Getz,2007,1295,7.16703787691222,Manual,90800,11.416425577744599,Petrol,152.5,5.033700567027251,51.4,3.9589065913269965,1.1,0.7419373447293773
South Korea,Hyundai,I20,2010,3095,8.037866234709618,Manual,64000,11.06665398721974,Petrol,140.29999999999998,4.950885289690482,54.3,4.012772908528289,1.2,0.7884573603642703
Germany,Mercedes-Benz,G Class,2016,73948,11.211130945397075,Automatic,4000,8.294299608857235,Petrol,325.0,5.786897381366708,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2011,149948,11.918050515265287,Automatic,3000,8.006700845440367,Petrol,570.0,6.3473892096560105,21.4,3.109060958860994,6.2,1.9740810260220096
Germany,Mercedes-Benz,G Class,2019,139948,11.849033349508996,Automatic,12000,9.392745258631441,Petrol,145.0,4.983606621708336,21.4,3.109060958860994,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,67980,11.126983533350797,Automatic,5500,8.612685172875459,Petrol,145.0,4.983606621708336,21.7,3.122364924487357,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2006,2880,7.9658927350845286,Automatic,66000,11.097425172408931,Diesel,160.0,5.081404364984463,52.3,3.975936331171799,2.0,1.0986122886681098
Germany,Mercedes-Benz,SL CLASS,2019,64998,11.082127164144046,Semi-Auto,313,5.749392985908253,Petrol,145.0,4.983606621708336,31.4,3.4781584227982836,4.7,1.7404661748405046
Germany,Mercedes-Benz,GLS Class,2020,66990,11.112313560992032,Semi-Auto,2596,7.862112211662748,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,A Class,2019,99950,11.512435344880998,Automatic,2013,7.607878073278507,Petrol,145.0,4.983606621708336,22.6,3.1612467120315646,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,89999,11.407564949312402,Semi-Auto,1400,7.244941546337007,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,104999,11.56171562913966,Semi-Auto,5822,8.66957087183712,Petrol,150.0,5.017279836814924,22.6,3.1612467120315646,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2020,67999,11.127262984158243,Semi-Auto,1500,7.313886831633462,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2017,79999,11.289781913656018,Semi-Auto,13781,9.531118671917154,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2019,67600,11.121378054821049,Automatic,2010,7.606387389772652,Diesel,145.0,4.983606621708336,34.0,3.5553480614894135,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2020,69995,11.156193376541639,Semi-Auto,250,5.5254529391317835,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2018,79995,11.289731912405976,Semi-Auto,6623,8.798454696065095,Petrol,150.0,5.017279836814924,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,E Class,2020,65995,11.097349413111335,Semi-Auto,200,5.303304908059076,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,3.0,1.3862943611198906
Germany,Mercedes-Benz,S Class,2019,109995,11.608199280477017,Semi-Auto,4688,8.452974619089586,Petrol,150.0,5.017279836814924,31.7,3.487375077903208,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2018,78995,11.277152497255877,Semi-Auto,8420,9.038483865029992,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2019,79480,11.283273278368183,Automatic,150,5.017279836814924,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,CLS Class,2019,69995,11.156193376541639,Semi-Auto,992,6.900730664045173,Petrol,150.0,5.017279836814924,31.7,3.487375077903208,3.0,1.3862943611198906
Germany,Mercedes-Benz,S Class,2018,72995,11.198159924108706,Semi-Auto,9740,9.184099060770956,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2020,64980,11.081850198455246,Semi-Auto,3999,8.294049640102028,Diesel,145.0,4.983606621708336,40.4,3.7232808808312687,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2019,66990,11.112313560992032,Automatic,9625,9.172223049863055,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,123846,11.726802211773906,Semi-Auto,2951,7.990238185720363,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2019,77890,11.263065692450144,Automatic,105,4.663439094112067,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,A Class,2019,125796,11.742424775587335,Automatic,637,6.45833828334479,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,73980,11.21156358246189,Semi-Auto,16,2.833213344056216,Petrol,145.0,4.983606621708336,21.6,3.1179499062782403,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLE Class,2020,62980,11.050588372585487,Semi-Auto,49,3.912023005428146,Diesel,145.0,4.983606621708336,32.5,3.5115454388310208,2.9,1.3609765531356006
Germany,Mercedes-Benz,S Class,2020,64980,11.081850198455246,Semi-Auto,3999,8.294049640102028,Diesel,145.0,4.983606621708336,40.4,3.7232808808312687,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2019,67980,11.126983533350797,Semi-Auto,3456,8.148156439921625,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,79980,11.289544385448428,Semi-Auto,5000,8.517393171418904,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2020,65980,11.097122100775632,Semi-Auto,3999,8.294049640102028,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2020,76980,11.251313917140477,Semi-Auto,3999,8.294049640102028,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLE Class,2020,67495,11.119823615845462,Semi-Auto,1500,7.313886831633462,Petrol,145.0,4.983606621708336,29.5,3.417726683613366,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2019,67495,11.119823615845462,Semi-Auto,700,6.55250788703459,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2018,89995,11.407520503880274,Semi-Auto,2928,7.982416346827733,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2019,80650,11.29788648273253,Automatic,221,5.402677381872279,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,GLC Class,2020,72990,11.198091424858745,Semi-Auto,100,4.61512051684126,Petrol,150.0,5.017279836814924,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2019,102502,11.537647345424975,Semi-Auto,8691,9.07015834137632,Diesel,150.0,5.017279836814924,11.0,2.4849066497880004,3.0,1.3862943611198906
Germany,Mercedes-Benz,SL CLASS,2019,89880,11.406241852183078,Automatic,50,3.9318256327243257,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,C Class,2019,67940,11.126394960475844,Automatic,237,5.472270673671475,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2020,71991,11.184310280713785,Semi-Auto,452,6.115892125483034,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,S Class,2019,104590,11.557812784846119,Automatic,3671,8.20849175174038,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,124366,11.73099215078413,Semi-Auto,880,6.78105762593618,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2018,104400,11.555994532928862,Semi-Auto,3796,8.241966560231802,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,71980,11.184157474284504,Semi-Auto,4017,8.29853954537488,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,74980,11.224990027090804,Semi-Auto,1998,7.6004023345004,Petrol,145.0,4.983606621708336,21.6,3.1179499062782403,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2019,69990,11.15612194133691,Automatic,6224,8.736328721332908,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2019,65000,11.082157933374816,Semi-Auto,3398,8.131236549696116,Petrol,145.0,4.983606621708336,27.2,3.339321977944068,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,126000,11.744045122410057,Automatic,250,5.5254529391317835,Petrol,145.0,4.983606621708336,24.6,3.242592351485517,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2018,94522,11.456598470111594,Automatic,1736,7.459914766241105,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2020,67480,11.119601355755792,Semi-Auto,3999,8.294049640102028,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLC Class,2019,74980,11.224990027090804,Semi-Auto,1998,7.6004023345004,Petrol,145.0,4.983606621708336,21.6,3.1179499062782403,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2018,77500,11.258046118484,Semi-Auto,3600,8.188966863648876,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,105000,11.561725152903833,Semi-Auto,6807,8.82585367025321,Petrol,150.0,5.017279836814924,22.6,3.1612467120315646,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2016,79950,11.289169226001263,Semi-Auto,25317,10.139270884196774,Petrol,570.0,6.3473892096560105,24.1,3.2228678461377385,6.0,1.9459101490553132
Germany,Mercedes-Benz,A Class,2018,77850,11.262552022394802,Automatic,7880,8.97221007835365,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2015,99850,11.511434353816345,Semi-Auto,10000,9.210440366976517,Petrol,570.0,6.3473892096560105,20.5,3.068052935133617,5.5,1.8718021769015913
Germany,Mercedes-Benz,C Class,2020,65990,11.097273648073832,Semi-Auto,999,6.907755278982137,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2018,135771,11.818732287280556,Semi-Auto,19000,9.852246888342531,Petrol,145.0,4.983606621708336,21.4,3.109060958860994,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2019,79210,11.279870457047238,Automatic,10,2.3978952727983707,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,C Class,2019,63495,11.058732190770712,Automatic,500,6.2166061010848646,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2019,65990,11.097273648073832,Semi-Auto,5076,8.532475814947395,Diesel,150.0,5.017279836814924,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLC Class,2019,76989,11.251430822272095,Automatic,3012,8.0106915391303,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,69950,11.155550275917102,Automatic,1079,6.984716320118266,Petrol,145.0,4.983606621708336,27.2,3.339321977944068,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,66890,11.11081970791848,Semi-Auto,1200,7.0909098220799835,Petrol,145.0,4.983606621708336,28.5,3.3843902633457743,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2020,159999,11.982929094215963,Semi-Auto,1350,7.208600337960199,Petrol,145.0,4.983606621708336,21.4,3.109060958860994,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,129990,11.775220496271928,Automatic,1000,6.90875477931522,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,63999,11.06663836234181,Automatic,618,6.428105272684596,Diesel,145.0,4.983606621708336,52.3,3.975936331171799,3.0,1.3862943611198906
Germany,Mercedes-Benz,S Class,2019,124999,11.736069016284437,Automatic,1500,7.313886831633462,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2018,79989,11.289656905842868,Automatic,2499,7.824046010856292,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2020,72995,11.198159924108706,Semi-Auto,500,6.2166061010848646,Petrol,145.0,4.983606621708336,22.4,3.152736022363656,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2020,75995,11.238435986304431,Semi-Auto,500,6.2166061010848646,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2018,139995,11.849369129754699,Semi-Auto,13046,9.476313501265748,Petrol,145.0,4.983606621708336,21.4,3.109060958860994,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,69995,11.156193376541639,Automatic,1829,7.512071245835466,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2016,69995,11.156193376541639,Semi-Auto,10104,9.22078562983772,Petrol,325.0,5.786897381366708,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2017,71995,11.18436584089937,Automatic,38247,10.551846550305939,Petrol,145.0,4.983606621708336,20.5,3.068052935133617,5.5,1.8718021769015913
Germany,Mercedes-Benz,S Class,2019,67109,11.114088343152284,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,52.3,3.975936331171799,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2019,67000,11.112462823634855,Automatic,2800,7.937731775260109,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,95099,11.462684248533481,Semi-Auto,1022,6.930494765951626,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,115359,11.655812952518776,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,86699,11.370209162768633,Automatic,1314,7.181591944611865,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,74319,11.21613537348772,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,21.6,3.1179499062782403,4.0,1.6094379124341003
Germany,Mercedes-Benz,E Class,2019,75099,11.226575837752225,Semi-Auto,1000,6.90875477931522,Petrol,150.0,5.017279836814924,31.0,3.4657359027997265,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,66699,11.107960231903714,Semi-Auto,630,6.447305862541213,Petrol,145.0,4.983606621708336,28.5,3.3843902633457743,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,90759,11.415973938893778,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,E Class,2019,71199,11.173248097400068,Semi-Auto,958,6.8658910748834385,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2017,67699,11.122841458900366,Semi-Auto,15400,9.642187721358466,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,GLC Class,2019,74199,11.214519429155471,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,26.4,3.3105430133940246,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2017,75089,11.22644267309393,Semi-Auto,5226,8.561592778712923,Petrol,145.0,4.983606621708336,30.4,3.4468078929142076,4.0,1.6094379124341003
Germany,Mercedes-Benz,CLS Class,2019,68000,11.127277689932466,Semi-Auto,8697,9.070848393157585,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLC Class,2019,66599,11.106459856528481,Semi-Auto,2104,7.652070746116482,Petrol,145.0,4.983606621708336,22.4,3.152736022363656,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,69399,11.147642146494896,Semi-Auto,1615,7.38770923908104,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,66099,11.098924025839777,Semi-Auto,2918,7.978996370854115,Petrol,145.0,4.983606621708336,27.4,3.3463891451671604,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,109445,11.60318655591497,Automatic,195,5.278114659230517,Petrol,145.0,4.983606621708336,22.6,3.1612467120315646,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2018,80124,11.291343194222971,Automatic,6741,8.816111895794005,Petrol,145.0,4.983606621708336,30.4,3.4468078929142076,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2018,135124,11.81395555494151,Semi-Auto,18234,9.81109810324278,Petrol,150.0,5.017279836814924,21.4,3.109060958860994,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2019,79799,11.2872787834379,Automatic,540,6.293419278846481,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,C Class,2019,67699,11.122841458900366,Automatic,544,6.300785794663244,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,67109,11.114088343152284,Automatic,1000,6.90875477931522,Diesel,145.0,4.983606621708336,52.3,3.975936331171799,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLS Class,2018,64999,11.082142548877775,Semi-Auto,41102,10.623836390521218,Petrol,145.0,4.983606621708336,23.0,3.1780538303479458,5.5,1.8718021769015913
Germany,Mercedes-Benz,GLC Class,2019,66899,11.11095424611632,Semi-Auto,391,5.971261839790462,Petrol,145.0,4.983606621708336,22.4,3.152736022363656,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,68399,11.133128103610641,Semi-Auto,1282,7.1569563646156364,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,SL CLASS,2019,78399,11.269579206338499,Semi-Auto,3728,8.22389538017882,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,S Class,2019,63099,11.052476048529304,Semi-Auto,1766,7.4770384723196965,Diesel,145.0,4.983606621708336,48.7,3.906004933102583,3.0,1.3862943611198906
Germany,Mercedes-Benz,C Class,2019,67199,11.115428526511241,Semi-Auto,2270,7.7279755421055585,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,75729,11.234929662107868,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLC Class,2019,67539,11.120475293939558,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,22.4,3.152736022363656,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,63099,11.052476048529304,Automatic,1803,7.4977617006225685,Diesel,145.0,4.983606621708336,52.3,3.975936331171799,3.0,1.3862943611198906
Germany,Mercedes-Benz,SL CLASS,2019,79299,11.280993407622939,Semi-Auto,1776,7.482681828154651,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913
Germany,Mercedes-Benz,SL CLASS,2019,70999,11.170435156023453,Automatic,420,6.042632833682381,Petrol,145.0,4.983606621708336,27.2,3.339321977944068,4.7,1.7404661748405046
Germany,Mercedes-Benz,C Class,2019,66899,11.11095424611632,Semi-Auto,262,5.572154032177765,Petrol,145.0,4.983606621708336,28.5,3.3843902633457743,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLE Class,2019,87459,11.378936824966912,Semi-Auto,1493,7.309212365692763,Petrol,145.0,4.983606621708336,23.7,3.2068032436339315,5.5,1.8718021769015913
Germany,Mercedes-Benz,S Class,2019,87478,11.379154043541098,Semi-Auto,1257,7.1372784372603855,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,93499,11.44571671527678,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,134219,11.80723552371223,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2018,82099,11.31569329544052,Automatic,1952,7.577121930876679,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,67159,11.114833111191476,Automatic,883,6.784457062637643,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,140319,11.85168080760601,Semi-Auto,785,6.666956792429207,Petrol,150.0,5.017279836814924,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2018,109989,11.608144731551162,Semi-Auto,2122,7.660585461703256,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,86399,11.366742954792146,Automatic,1912,7.556427969440253,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,64999,11.082142548877775,Semi-Auto,119,4.787491742782046,Petrol,145.0,4.983606621708336,40.9,3.735285826928092,3.0,1.3862943611198906
Germany,Mercedes-Benz,A Class,2020,138439,11.83819229774928,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLE Class,2019,71899,11.183031543709138,Automatic,3574,8.181720455128108,Petrol,145.0,4.983606621708336,23.7,3.2068032436339315,5.5,1.8718021769015913
Germany,Mercedes-Benz,GLE Class,2020,64359,11.07224760110632,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,29.5,3.417726683613366,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLS Class,2020,76469,11.24465378603827,Semi-Auto,2700,7.901377353792616,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906
Germany,Mercedes-Benz,GLC Class,2019,76699,11.247656987355347,Semi-Auto,473,6.161207321695077,Petrol,145.0,4.983606621708336,21.6,3.1179499062782403,4.0,1.6094379124341003
Germany,Mercedes-Benz,E Class,2019,71199,11.173248097400068,Semi-Auto,375,5.929589143389895,Petrol,145.0,4.983606621708336,31.0,3.4657359027997265,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,69679,11.151668611526384,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2019,139559,11.84624989530071,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLE Class,2019,71999,11.184421397998193,Automatic,2704,7.902857191280582,Petrol,145.0,4.983606621708336,23.7,3.2068032436339315,5.5,1.8718021769015913
Germany,Mercedes-Benz,A Class,2019,114199,11.645706576204047,Semi-Auto,891,6.79346613258001,Petrol,145.0,4.983606621708336,22.6,3.1612467120315646,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2017,100124,11.51417468437066,Automatic,439,6.0867747269123065,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
Germany,Mercedes-Benz,C Class,2019,88995,11.39634670388405,Semi-Auto,200,5.303304908059076,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLE Class,2019,75995,11.238435986304431,Semi-Auto,9,2.302585092994046,Petrol,145.0,4.983606621708336,23.7,3.2068032436339315,5.5,1.8718021769015913
Germany,Mercedes-Benz,GLS Class,2018,72950,11.197543261876168,Automatic,7390,8.908018322784887,Petrol,150.0,5.017279836814924,23.0,3.1780538303479458,5.5,1.8718021769015913
Germany,Mercedes-Benz,A Class,2007,2995,8.005033344637111,Manual,60000,11.002116507732017,Diesel,115.0,4.7535901911063645,57.6,4.070734696582967,2.0,1.0986122886681098
Germany,Mercedes-Benz,E Class,2018,63990,11.066497727453186,Automatic,28300,10.250652418696085,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,G Class,2020,154998,11.95117394426767,Automatic,3000,8.006700845440367,Petrol,150.0,5.017279836814924,21.4,3.109060958860994,4.0,1.6094379124341003
Germany,Mercedes-Benz,GLS Class,2020,67899,11.125791313546788,Automatic,1000,6.90875477931522,Diesel,150.0,5.017279836814924,30.4,3.4468078929142076,2.9,1.3609765531356006
Germany,Mercedes-Benz,E Class,2006,2995,8.005033344637111,Automatic,137827,11.833761809954169,Diesel,325.0,5.786897381366708,34.9,3.580737295494233,3.0,1.3862943611198906
Germany,Mercedes-Benz,A Class,2019,97900,11.49171204297103,Automatic,163,5.099866427824199,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003
Germany,Mercedes-Benz,S Class,2019,81900,11.313266479778829,Automatic,21442,9.973153530769231,Petrol,145.0,4.983606621708336,32.1,3.4995332823830174,4.0,1.6094379124341003
Germany,Mercedes-Benz,A Class,2018,90900,11.417526281205168,Automatic,9141,9.12063445889169,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003
